═══ CARD INFORMATION ═══
Card Name,Latias Star
Set Name,Deoxys
Card Number,105/107
Rarity,Ultra Rare
TCGPlayer ID,86658
Current Market Price,$2300
Last Updated,2025-11-30T00:41:22.638Z

═══ CURRENT PRICES BY CONDITION ═══
Variant,Condition,Price,Available Listings
Regular,Moderately Played,$2300,1
Regular,Damaged,$1050,3
Regular,Heavily Played,$798.99,1
Holofoil,Moderately Played,$2300,1
Holofoil,Damaged,$1050,3
Holofoil,Heavily Played,$798.99,1

═══ PRICE HISTORY (ALL CONDITIONS) ═══
Date,Condition,Price,Sales Volume,Data Type
2025-07-31T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-31T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-07-31T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-01T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-01T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-01T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-02T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-02T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-02T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-03T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-03T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-03T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-04T00:00:00.000Z,Moderately Played,$899.99,0,Actual Sale
2025-08-04T00:00:00.000Z,Damaged,$750,0,Actual Sale
2025-08-04T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-08-05T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-05T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-05T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-06T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-06T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-06T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-07T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-07T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-07T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-08T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-08T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-08T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-09T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-09T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-09T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-10T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-10T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-10T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-11T00:00:00.000Z,Moderately Played,$899.99,0,Actual Sale
2025-08-11T00:00:00.000Z,Damaged,$750,0,Actual Sale
2025-08-11T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-08-12T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-12T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-12T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-13T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-13T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-13T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-14T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-14T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-14T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-15T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-15T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-15T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-16T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-16T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-16T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-17T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-17T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-17T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-18T00:00:00.000Z,Moderately Played,$899.99,0,Actual Sale
2025-08-18T00:00:00.000Z,Damaged,$750,0,Actual Sale
2025-08-18T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-08-19T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-19T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-19T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-20T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-20T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-20T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-21T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-21T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-21T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-22T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-22T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-22T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-23T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-23T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-23T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-24T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-24T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-24T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-25T00:00:00.000Z,Moderately Played,$899.99,0,Actual Sale
2025-08-25T00:00:00.000Z,Damaged,$750,0,Actual Sale
2025-08-25T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-08-26T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-26T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-26T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-27T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-27T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-27T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-28T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-28T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-28T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-29T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-29T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-29T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-30T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-30T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-30T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-08-31T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-08-31T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-08-31T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-01T00:00:00.000Z,Moderately Played,$899.99,0,Actual Sale
2025-09-01T00:00:00.000Z,Damaged,$750,0,Actual Sale
2025-09-01T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-09-02T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-02T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-09-02T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-03T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-03T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-09-03T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-04T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-04T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-09-04T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-05T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-05T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-09-05T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-06T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-06T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-09-06T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-07T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-07T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-09-07T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-08T00:00:00.000Z,Moderately Played,$899.99,0,Actual Sale
2025-09-08T00:00:00.000Z,Damaged,$750,0,Actual Sale
2025-09-08T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-09-09T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-09T21:58:40.988Z,Damaged,$832.1,0,Interpolated
2025-09-09T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-10T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-10T21:58:40.988Z,Damaged,$874.96,0,Interpolated
2025-09-10T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-11T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-11T21:58:40.988Z,Damaged,$917.82,0,Interpolated
2025-09-11T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-12T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-12T21:58:40.988Z,Damaged,$960.68,0,Interpolated
2025-09-12T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-13T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-13T21:58:40.988Z,Damaged,$1003.53,0,Interpolated
2025-09-13T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-14T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-14T21:58:40.988Z,Damaged,$1046.39,0,Interpolated
2025-09-14T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-15T00:00:00.000Z,Moderately Played,$899.99,0,Actual Sale
2025-09-15T00:00:00.000Z,Damaged,$1050,1,Actual Sale
2025-09-15T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-09-16T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-16T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-09-16T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-17T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-17T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-09-17T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-18T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-18T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-09-18T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-19T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-19T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-09-19T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-20T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-20T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-09-20T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-21T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-21T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-09-21T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-22T00:00:00.000Z,Moderately Played,$899.99,0,Actual Sale
2025-09-22T00:00:00.000Z,Damaged,$1050,0,Actual Sale
2025-09-22T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-09-23T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-23T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-09-23T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-24T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-24T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-09-24T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-25T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-25T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-09-25T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-26T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-26T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-09-26T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-27T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-27T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-09-27T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-28T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-28T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-09-28T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-09-29T00:00:00.000Z,Moderately Played,$899.99,0,Actual Sale
2025-09-29T00:00:00.000Z,Damaged,$1050,0,Actual Sale
2025-09-29T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-09-30T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-09-30T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-09-30T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-01T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-01T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-01T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-02T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-02T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-02T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-03T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-03T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-03T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-04T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-04T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-04T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-05T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-05T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-05T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-06T00:00:00.000Z,Moderately Played,$899.99,0,Actual Sale
2025-10-06T00:00:00.000Z,Damaged,$1050,0,Actual Sale
2025-10-06T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-10-07T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-07T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-07T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-08T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-08T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-08T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-09T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-09T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-09T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-10T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-10T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-10T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-11T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-11T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-11T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-12T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-12T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-12T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-13T00:00:00.000Z,Moderately Played,$899.99,0,Actual Sale
2025-10-13T00:00:00.000Z,Damaged,$1050,0,Actual Sale
2025-10-13T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-10-14T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-14T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-14T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-15T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-15T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-15T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-16T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-16T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-16T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-17T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-17T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-17T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-18T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-18T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-18T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-19T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-19T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-19T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-20T00:00:00.000Z,Moderately Played,$899.99,0,Actual Sale
2025-10-20T00:00:00.000Z,Damaged,$1050,0,Actual Sale
2025-10-20T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-10-21T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-21T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-21T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-22T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-22T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-22T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-23T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-23T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-23T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-24T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-24T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-24T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-25T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-25T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-25T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-26T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-10-26T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-26T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-27T00:00:00.000Z,Moderately Played,$899.99,0,Actual Sale
2025-10-27T00:00:00.000Z,Damaged,$1050,0,Actual Sale
2025-10-27T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-10-28T21:58:40.988Z,Moderately Played,$983.8,0,Interpolated
2025-10-28T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-28T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-29T21:58:40.988Z,Moderately Played,$1027.56,0,Interpolated
2025-10-29T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-29T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-30T21:58:40.988Z,Moderately Played,$1071.31,0,Interpolated
2025-10-30T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-30T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-10-31T21:58:40.988Z,Moderately Played,$1115.06,0,Interpolated
2025-10-31T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-10-31T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-11-01T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-01T21:58:40.988Z,Moderately Played,$1158.81,0,Interpolated
2025-11-01T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-02T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-02T21:58:40.988Z,Moderately Played,$1202.56,0,Interpolated
2025-11-02T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-03T00:00:00.000Z,Damaged,$1050,0,Actual Sale
2025-11-03T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-03T21:58:40.988Z,Moderately Played,$1246.31,0,Interpolated
2025-11-04T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-04T21:58:40.988Z,Moderately Played,$1290.06,0,Interpolated
2025-11-04T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-05T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-05T21:58:40.988Z,Moderately Played,$1333.81,0,Interpolated
2025-11-05T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-06T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-06T21:58:40.988Z,Moderately Played,$1377.56,0,Interpolated
2025-11-06T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-07T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-07T21:58:40.988Z,Moderately Played,$1421.31,0,Interpolated
2025-11-07T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-08T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-08T21:58:40.988Z,Moderately Played,$1465.06,0,Interpolated
2025-11-08T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-09T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-09T21:58:40.988Z,Moderately Played,$1508.81,0,Interpolated
2025-11-09T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-10T00:00:00.000Z,Damaged,$1050,0,Actual Sale
2025-11-10T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-10T21:58:40.988Z,Moderately Played,$1552.56,0,Interpolated
2025-11-11T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-11T21:58:40.988Z,Moderately Played,$1596.31,0,Interpolated
2025-11-11T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-12T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-12T21:58:40.988Z,Moderately Played,$1640.06,0,Interpolated
2025-11-12T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-13T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-13T21:58:40.988Z,Moderately Played,$1683.81,0,Interpolated
2025-11-13T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-14T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-14T21:58:40.988Z,Moderately Played,$1727.56,0,Interpolated
2025-11-14T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-15T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-15T21:58:40.988Z,Moderately Played,$1771.31,0,Interpolated
2025-11-15T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-16T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-16T21:58:40.988Z,Moderately Played,$1815.06,0,Interpolated
2025-11-16T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-17T00:00:00.000Z,Damaged,$1050,0,Actual Sale
2025-11-17T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-17T21:58:40.988Z,Moderately Played,$1858.81,0,Interpolated
2025-11-18T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-18T21:58:40.988Z,Moderately Played,$1902.56,0,Interpolated
2025-11-18T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-19T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-19T21:58:40.988Z,Moderately Played,$1946.31,0,Interpolated
2025-11-19T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-20T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-20T21:58:40.988Z,Moderately Played,$1990.06,0,Interpolated
2025-11-20T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-21T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-21T21:58:40.988Z,Moderately Played,$2033.81,0,Interpolated
2025-11-21T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-22T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-22T21:58:40.988Z,Moderately Played,$2077.56,0,Interpolated
2025-11-22T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-23T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-23T21:58:40.988Z,Moderately Played,$2121.31,0,Interpolated
2025-11-23T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-24T00:00:00.000Z,Damaged,$1050,0,Actual Sale
2025-11-24T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-24T21:58:40.988Z,Moderately Played,$2165.06,0,Interpolated
2025-11-25T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-25T21:58:40.988Z,Moderately Played,$2208.81,0,Interpolated
2025-11-25T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-26T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-26T21:58:40.988Z,Moderately Played,$2252.56,0,Interpolated
2025-11-26T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-27T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-27T21:58:40.988Z,Moderately Played,$2296.31,0,Interpolated
2025-11-27T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-28T00:00:00.000Z,Moderately Played,$2300,1,Actual Sale
2025-11-28T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-28T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-29T00:00:00.000Z,Moderately Played,$2300,0,Actual Sale
2025-11-29T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-29T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-11-30T00:00:00.000Z,Moderately Played,$2300,0,Actual Sale
2025-11-30T00:00:00.000Z,Heavily Played,$798.99,0,Actual Sale
2025-11-30T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-12-01T21:58:40.988Z,Moderately Played,$2300,0,Interpolated
2025-12-01T21:58:40.988Z,Damaged,$1050,0,Interpolated
2025-12-01T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated

